Time,Moment_ElbowFlexion,Moment_ElbowPronation,Moment_WristAbduction,Moment_WristFlexion,Force_ElbowHumeroUlnar_AnteroPosteriorForce,Force_ElbowHumeroUlnar_AxialMoment,Force_ElbowHumeroUlnar_LateralMoment,Force_ElbowHumeroUlnar_MedioLateralForce,Force_ElbowHumeroUlnar_ProximoDistalForce,Force_WristRadioCarpal_AxialMoment,Force_WristRadioCarpal_DorsoVolarForce,Force_WristRadioCarpal_ProximoDistalForce,Force_WristRadioCarpal_RadialForce
0.63,0.0119046029086202,-0.000174271338307346,0.000931686203735273,-0.00102930964938231,0.0490363982651394,0.00444377120680774,0.00636471595887942,-0.0462308930745476,0.0297410805644809,-0.000350474848863704,0.0173271423797225,0.0141286438815018,-0.0187711535198922
0.64,0.0120147227689062,-0.000218204263081952,0.000884522680481298,-0.00114104044207511,0.0497751630067327,0.00490348574380821,0.00718468418636774,-0.0510547660340515,0.0307740093027409,-0.000326265094213162,0.0191571433992919,0.0153071843566663,-0.0180360262269275
0.65,0.0120732817850216,-0.00026491858483242,0.000835566621359123,-0.00124266150374462,0.0504704986375135,0.0053100840547595,0.00789888144840864,-0.0551234415698971,0.0314711149403717,-0.00029825969894216,0.0208432980740479,0.0161951275107075,-0.0172768618081259
0.66,0.0120411998087218,-0.000311088896057026,0.000783491926145825,-0.00132912576319263,0.0509120721246603,0.00564361334179685,0.00848173196587241,-0.0582717761838296,0.0317362536060273,-0.00026718722949783,0.022299468714041,0.0167526594265155,-0.0164537665686782
0.67,0.0118786033015642,-0.000353450754448977,0.000726714403585332,-0.00139534109418096,0.0508783457922706,0.00588449002444828,0.00890856379367648,-0.0603426129900377,0.0314887459505506,-0.000233665849031337,0.0234364036270781,0.0169522873522645,-0.015522006253329
0.68,0.0115577206644607,-0.000389246264726399,0.000664245704858861,-0.00143726872863358,0.0502165844140794,0.00601871903175846,0.00916301634199468,-0.0612425621895856,0.0306817452129078,-0.000198454214223667,0.0241843746660259,0.0167775140880546,-0.0144504946136925
0.69,0.011063557640987,-0.000416463743239948,0.000595560664343927,-0.00145285643003924,0.0488524423582533,0.00604277279169788,0.00924636707987556,-0.0610064775926915,0.0292893973685153,-0.000162405414949829,0.0245127146265816,0.016220386148234,-0.0132187638952592
0.7,0.0103861890879049,-0.000433839839152993,0.000519907244071447,-0.00144234463467461,0.0467478826616059,0.00596541226610176,0.00918255672438561,-0.0598289424102347,0.027278939578764,-0.000126231709831106,0.0244364892218685,0.0152787985790903,-0.0118019613678315
0.71,0.00951109609319314,-0.000440723235399553,0.00043557328959839,-0.00140811190782058,0.0438453552429232,0.00580703533415437,0.00901877243801798,-0.0580641834420721,0.0245824824282668,-9.025314049339e-05,0.0240137022510543,0.0139534039169309,-0.0101549554005471
0.72,0.0084104129506182,-0.000436864826752869,0.000339255439739307,-0.00135425156044517,0.0400142165711033,0.00559734708833404,0.00882258750939531,-0.0562017358202693,0.0210789302120009,-5.41866583138659e-05,0.0233359965854093,0.0122477308497735,-0.00819897592604358
0.73,0.00703588201668697,-0.000422141598075999,0.000225572862175612,-0.00128581856414157,0.0350019742829699,0.0053709223934389,0.00867462645835685,-0.054810699042092,0.0165928012532186,-1.69813976786257e-05,0.0225108651588237,0.0101740767173091,-0.00581197837533221
